"X","song_id","society_id","line_1","line_10","line_11","line_12","line_13","line_14","line_15","line_16","line_17","line_18","line_19","line_2","line_20","line_21","line_22","line_23","line_24","line_25","line_26","line_27","line_28","line_29","line_3","line_30","line_31","line_32","line_33","line_34","line_35","line_36","line_37","line_4","line_5","line_6","line_7","line_8","line_9","Society_latitude","Society_longitude","Area_latitude","Area_longitude","Region","Division","Subregion","Area","society","alternative_names","People","People2","People3","Focal_years","cantometrics_samplesize","minutage_samplesize","parlametrics_samplesize","phonotactics_samplesize","Koppen_climate_terrain","Koppen_code","Arensberglomax_taxon","Language","Language_nearsubfamily","Language_largersubfamily","Language_family","Glottocode","Country","dplace_id","EA_cu..UPDATE","EA_Prov_name","EA_Prov_.","EA_.","Culture_Wiki","Society_summary","Notes_1","Culture.Sources","Local_latitude","Local_longitude","Homeland_latitude","Homeland_longitude","Preferred_name","Society_location","Audio_notes","Duration","Audio_file","archivalsource_id","Song","Genre","Song_notes","Performers","Instruments","Vocalist_gender","Lyrics","Living_metadata","Recorded_by","Year","Publisher","Publcation_collection","Repository","Classification_notes","Metadata_notes","Sources","Source_tag","new","notes","group_id","PopName","phylogeny.glottocode","Priority.ranking.for.review","pairing.glottocode","SelectGJB","glottocodeProxyGJB","MorePopsPerGlottocode","commentsChiara","samplePopID","geographicRegion","publication","country","lat","lon","QualityAverage","inDataset","samplesize","glottolog.node1","glottolog.NAME","QualityAverageNEW","samplesizeNEW","median_F_hom","varianc_F_hom","median_proportionHET","n","differentiation","ornamentation","rhythm","dynamics","tension"
539,4118,24597,0.916666666666667,0.75,0.8,1,0,0,0.666666666666667,1,0.25,0.428571428571429,0.75,0,0.75,0.5,1,0,0.4,0.5,0.333333333333333,0,0.333333333333333,1,0,0.25,0,0.25,0.8,0.25,0.5,0.5,0.25,1,0.5,0.75,0,0,0,51.71,36.15,51.69,36.12,"Europe","Russia ","Central Federal Dist","Kur/ Tuskar/ Seym R","Kursk","nan","European Russians","Eastern Slavs","Slavic Peoples","1961; 1963; 1964; 1991;",10,NA,NA,NA,"Cold  No Dry Season/ Warm Summer","Dfb","nan","Russian","East Slavic","Balto-Slavic","Indo-European","russ1263","Russia",NA,"Ch11",NA,NA,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoruss1263 @Ethnorus @WikiKursk",49.78,43.4,NA,NA,"Kursk","Padok  Volgograd Oblast  Russia",NA,"0:03:35","T5463R30","T1708.11","Beyond the Ural River","Lyric Song","Lyric song ","Group of four men and one woman","4 Male Voices; Female Voice","Mixed adults","nan",NA,"Anna Vasilievna Rudnyova","1963","Previously Unpublished","Anna Vasilievna Rudnyova Collection; Former Soviet Union Collection  ACE Online Archive","Moscow State Conservatory Collection 60/K; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Copies made for A. L. by Anna Vasilievna Rudnyova in 1964 from her private collection","@ALA1963BeyondtheUralRiver",NA,NA,"24597Russian_Kalugaruss1263russ1263","Russian_Kaluga","russ1263",4,"russ1263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,-0.168084251887045,-0.0201866978196051,0.0402254363363419,-0.0125553713653673,-0.236177055725438
540,4119,24597,0.416666666666667,0,0.8,1,0,0,0.666666666666667,0.333333333333333,0,0.428571428571429,0.25,0,0.25,0.5,0.2,0,0.4,0,0,0,0.333333333333333,0.5,0,1,0,0.5,0.8,0.5,0.5,0.25,0.25,1,0.75,0.75,0,0,0,51.71,36.15,51.69,36.12,"Europe","Russia ","Central Federal Dist","Kur/ Tuskar/ Seym R","Kursk","nan","European Russians","Eastern Slavs","Slavic Peoples","1961; 1963; 1964; 1991;",10,NA,NA,NA,"Cold  No Dry Season/ Warm Summer","Dfb","nan","Russian","East Slavic","Balto-Slavic","Indo-European","russ1263","Russia",NA,"Ch11",NA,NA,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoruss1263 @Ethnorus @WikiKursk",51.09,40.03,NA,NA,"Kursk","Pchelinovka  Bobrov District  Voronezh Oblast  Russia",NA,"0:01:25","T5463R16","T1707.5","Collective Lamentation of the Girlfriends of the Bride at her Wedding","Wedding Song; Lament; Farewell Song","The bride's friends bid her farewell as she weeps","Female chorus","Female Voices","Women","nan",NA,"Anna Vasilievna Rudnyova","1961","Previously Unpublished","Anna Vasilievna Rudnyova Collection; Former Soviet Union Collection  ACE Online Archive","Moscow State Conservatory Collection 60/K; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@ALA1961CollectiveLamentationoftheGirlfriendsoftheBrideatherWedding",NA,NA,"24597Russian_Kalugaruss1263russ1263","Russian_Kaluga","russ1263",4,"russ1263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.0578079497135671,-0.0962343226867088,0.0337137323912799,-0.218978273570306,-0.15384166045931
541,4120,24597,0.0833333333333333,0,0.8,0,0,0,0.666666666666667,0.833333333333333,0.25,0.142857142857143,0,0,0.25,0.5,0,0,0.4,0.75,0.333333333333333,0,0.666666666666667,0.5,0,1,0,0.5,0.6,0.5,0.25,0.25,0.5,0.25,0,0,0,0,0,51.71,36.15,51.69,36.12,"Europe","Russia ","Central Federal Dist","Kur/ Tuskar/ Seym R","Kursk","nan","European Russians","Eastern Slavs","Slavic Peoples","1961; 1963; 1964; 1991;",10,NA,NA,NA,"Cold  No Dry Season/ Warm Summer","Dfb","nan","Russian","East Slavic","Balto-Slavic","Indo-European","russ1263","Russia",NA,"Ch11",NA,NA,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoruss1263 @Ethnorus @WikiKursk",51.64,38.94,NA,NA,"Kursk","Dyevitsa  Usmansk District  Lipetsk Oblast  Russia",NA,"0:00:46","T5463R15","T1707.4","Mother's Lament","Wedding Song; Lament; Farewell Song","Song for weddings and farewells  sung by a 62-year-old woman ","Kh. P. Smol'yaninova  female solo","Female Voice","Women","nan",NA,"Anna Vasilievna Rudnyova","1964","Previously Unpublished","Anna Vasilievna Rudnyova Collection; Former Soviet Union Collection  ACE Online Archive","Moscow State Conservatory Collection 60/K; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Copies made for A. L. by Anna Vasilievna Rudnyova in 1964 from her private collection","@ALA1964MothersLament",NA,NA,"24597Russian_Kalugaruss1263russ1263","Russian_Kaluga","russ1263",4,"russ1263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.126057799878279,-0.0198964943097852,0.0585833973885686,-0.0586919313196325,-0.049670824072154
542,4121,24597,0.0833333333333333,0.5,0.8,0,0,0,1,0.75,0.25,0,0,0,0.25,0.5,0,0,0.4,0.25,0.333333333333333,0,0.666666666666667,0.5,0,0.5,0,0.5,0.6,0.5,0.25,0.25,0.5,0.25,0,0,0,0,0,51.71,36.15,51.69,36.12,"Europe","Russia ","Central Federal Dist","Kur/ Tuskar/ Seym R","Kursk","nan","European Russians","Eastern Slavs","Slavic Peoples","1961; 1963; 1964; 1991;",10,NA,NA,NA,"Cold  No Dry Season/ Warm Summer","Dfb","nan","Russian","East Slavic","Balto-Slavic","Indo-European","russ1263","Russia",NA,"Ch11",NA,NA,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottoruss1263 @Ethnorus @WikiKursk",59.53,45.45,NA,NA,"Kursk","Chernino  Nikolsk District  Vologoda Oblast  Russia",NA,"0:02:28","T5469R63","T1707.2","Lamentation About a Deceased Father","Lament; Mourning Song","Lament sung by a 46-year-old woman","A. P. Korobova ","Female Voices","Women","nan",NA,"Anna Vasilievna Rudnyova","1963","Previously Unpublished","Anna Vasilievna Rudnyova Collection; Former Soviet Union Collection  ACE Online Archive","Moscow State Conservatory Collection 60/K; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Copies made for A. L. by Anna Vasilievna Rudnyova in 1964 from her private collection","@ALA1963LamentationAboutaDeceasedFather",NA,NA,"24597Russian_Kalugaruss1263russ1263","Russian_Kaluga","russ1263",4,"russ1263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,-0.0093228560211233,-0.0111914512878001,0.0562455873894338,-0.183683889057335,-0.07625897370286
543,4130,25675,0.0833333333333333,0.25,0.8,0,0,0,0.666666666666667,0.833333333333333,0,0,0,0,0.25,1,0,0,0.6,0.25,0.333333333333333,0,0,1,0,0.75,0.5,0.25,0.6,0.75,0.5,0.25,0.25,0.25,0,0,0,0,0,-15.53,-63.97,-12.02,-67.89,"South America","C South America","S Amazon Basin","N E Bolivian forests","Sirionó","Siriono; Miá; Chori; Ñiose; Qurungua; Tirinié; Yande","Tupian","Tupian Peoples","Amazon Indigenous Peoples","1961",10,NA,NA,NA,"Semi Arid Steppe Cold","BSk","HF-Prairie","Sirionó","Tupi-Guarani","Maweti-Guarani","Tupian","siri1273","Bolivia",NA,"Se1","Lowland Bolivia",187,"19300","wiki","The Sirianó Indians are a linguistically Tupian seminomadic group that have historically inhabited the tropical forests of Eastern Bolivia. Though the population has suffered from missionary efforts  government relocation  and disease  the musical traditions of the Sirianó have remained largely uninfluenced by surrounding Hispanic music.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnosrq @WikiSiriono  @Glottosiri1273",-16.5,-63.13,NA,NA,"Sirionó","San Pedro  Bolivia",NA,"0:01:01","T5401R55","T3097.1","A Big Bird Catching Fish in the Lake","Topical Song","Eratãt music sung by mixed group of ten","Maria Juana Yande  Eromii  Zacharía  Simón  Hehe  Pablo  Simona  Pablo","Mixed Voices","Mixed adults","nan",NA,"Perry Priest; Anne Priest; Mary Key","1961","Previously Unpublished","San Pedro  S. E. Bolivia  1957-1961: Siriono  Baure  and Ayore. Summer Institute of Linguistics  Indiana University  Indiana University. ","The Archives of Traditional Music  Indiana University  Bloomington; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","M. Key 'Music of the Siriono' Ethnomusicology 7.1  Jan. '63. Send to A. L. by M. Key  Indiana Archives of Folk and Primitive Music and the Wayne State Archives of Ethnomusicology  Tape I. See also New Tribes Mission  Tobite  Southeast Bolivia  March 18  1962  Paul Mason  Mary Key","@ATM1961SanPedro @Key1963MusicOfTheSiriono",NA,NA,"25675siri1273siri1273",NA,"siri1273",10,"siri1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-0.0181797009210228,-0.0147011513609996,-0.0140371518189838,-0.162020734167262,-0.0303393911123205
544,4131,25675,0.0833333333333333,0.25,0.4,0,0,0,0,0.833333333333333,0,0.428571428571429,1,0,0.25,0.75,0,0,0.4,0.5,0.666666666666667,0,0.333333333333333,1,0,0.75,0.5,0.25,0.6,1,0.5,0.25,0.25,0.25,0,0,0,0,0,-15.53,-63.97,-12.02,-67.89,"South America","C South America","S Amazon Basin","N E Bolivian forests","Sirionó","Siriono; Miá; Chori; Ñiose; Qurungua; Tirinié; Yande","Tupian","Tupian Peoples","Amazon Indigenous Peoples","1961",10,NA,NA,NA,"Semi Arid Steppe Cold","BSk","HF-Prairie","Sirionó","Tupi-Guarani","Maweti-Guarani","Tupian","siri1273","Bolivia",NA,"Se1","Lowland Bolivia",187,"19300","wiki","The Sirianó Indians are a linguistically Tupian seminomadic group that have historically inhabited the tropical forests of Eastern Bolivia. Though the population has suffered from missionary efforts  government relocation  and disease  the musical traditions of the Sirianó have remained largely uninfluenced by surrounding Hispanic music.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnosrq @WikiSiriono  @Glottosiri1273",-16.5,-63.13,NA,NA,"Sirionó","San Pedro  Bolivia",NA,"0:01:12","T5401R56","T3097.2","The Weather Is Hot","Topical Song","nan","Yande  male solo","Male Voice","Men","nan",NA,"Perry Priest; Anne Priest; Mary Key","1961","Previously Unpublished","San Pedro  S. E. Bolivia  1957-1961: Siriono  Baure  and Ayore. Summer Institute of Linguistics  Indiana University  Indiana University. ","The Archives of Traditional Music  Indiana University  Bloomington; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","M. Key 'Music of the Siriono' Ethnomusicology 7.1  Jan. '63. Send to A. L. by M. Key  Indiana Archives of Folk and Primitive Music and the Wayne State Archives of Ethnomusicology  Tape I. See also New Tribes Mission  Tobite  Southeast Bolivia  March 18  1962  Paul Mason  Mary Key","@ATM1961SanPedro @Key1963MusicOfTheSiriono",NA,NA,"25675siri1273siri1273",NA,"siri1273",10,"siri1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-0.0166751828105574,0.0402400845469328,-0.0211570132171964,-0.101935280297331,0.0367027712111035
545,4132,25675,0.0833333333333333,0.5,0.4,0,0,0,1,0.833333333333333,0,0.142857142857143,0.75,0,0.25,0.75,0,0,0.6,0.5,0.333333333333333,0,0,1,0,0.5,1,0.25,0.6,0.75,0.5,0.75,0.25,0.25,0,0,0,0,0,-15.53,-63.97,-12.02,-67.89,"South America","C South America","S Amazon Basin","N E Bolivian forests","Sirionó","Siriono; Miá; Chori; Ñiose; Qurungua; Tirinié; Yande","Tupian","Tupian Peoples","Amazon Indigenous Peoples","1961",10,NA,NA,NA,"Semi Arid Steppe Cold","BSk","HF-Prairie","Sirionó","Tupi-Guarani","Maweti-Guarani","Tupian","siri1273","Bolivia",NA,"Se1","Lowland Bolivia",187,"19300","wiki","The Sirianó Indians are a linguistically Tupian seminomadic group that have historically inhabited the tropical forests of Eastern Bolivia. Though the population has suffered from missionary efforts  government relocation  and disease  the musical traditions of the Sirianó have remained largely uninfluenced by surrounding Hispanic music.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnosrq @WikiSiriono  @Glottosiri1273",-16.5,-63.13,NA,NA,"Sirionó","San Pedro  Bolivia",NA,"0:00:27","T5401R57","T3097.3","Hawks and the White Water Bird That Live Along the Lake Edge","Topical Song","nan","Eromii  female solo","Female Voice","Women","nan",NA,"Perry Priest; Anne Priest; Mary Key","1961","Previously Unpublished","San Pedro  S. E. Bolivia  1957-1961: Siriono  Baure  and Ayore. Summer Institute of Linguistics  Indiana University  Indiana University. ","The Archives of Traditional Music  Indiana University  Bloomington; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","M. Key 'Music of the Siriono' Ethnomusicology 7.1  Jan. '63. Send to A. L. by M. Key  Indiana Archives of Folk and Primitive Music and the Wayne State Archives of Ethnomusicology  Tape I. See also New Tribes Mission  Tobite  Southeast Bolivia  March 18  1962  Paul Mason  Mary Key","@ATM1961SanPedro @Key1963MusicOfTheSiriono",NA,NA,"25675siri1273siri1273",NA,"siri1273",10,"siri1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-0.13722290677525,0.0136851921026287,-0.100882778577893,0.0967937156555233,-0.0201435693529514
546,4133,25675,0.0833333333333333,0.75,0.4,0,0,0,1,0.833333333333333,0,0,0,0,0.25,1,0,0,0.6,0.5,0.333333333333333,0,0.666666666666667,0,0,0.25,0,0.25,0.6,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,-15.53,-63.97,-12.02,-67.89,"South America","C South America","S Amazon Basin","N E Bolivian forests","Sirionó","Siriono; Miá; Chori; Ñiose; Qurungua; Tirinié; Yande","Tupian","Tupian Peoples","Amazon Indigenous Peoples","1961",10,NA,NA,NA,"Semi Arid Steppe Cold","BSk","HF-Prairie","Sirionó","Tupi-Guarani","Maweti-Guarani","Tupian","siri1273","Bolivia",NA,"Se1","Lowland Bolivia",187,"19300","wiki","The Sirianó Indians are a linguistically Tupian seminomadic group that have historically inhabited the tropical forests of Eastern Bolivia. Though the population has suffered from missionary efforts  government relocation  and disease  the musical traditions of the Sirianó have remained largely uninfluenced by surrounding Hispanic music.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnosrq @WikiSiriono  @Glottosiri1273",-16.5,-63.13,NA,NA,"Sirionó","San Pedro  Bolivia",NA,"0:00:45","T5401R58","T3097.5","We Sirionó Came from Across the Lakes","Place Of Origin Song","nan","Simón  male solo","Male Voice","Men","nan",NA,"Perry Priest; Anne Priest; Mary Key","1961","Previously Unpublished","San Pedro  S. E. Bolivia  1957-1961: Siriono  Baure  and Ayore. Summer Institute of Linguistics  Indiana University  Indiana University. ","The Archives of Traditional Music  Indiana University  Bloomington; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","M. Key 'Music of the Siriono' Ethnomusicology 7.1  Jan. '63. Send to A. L. by M. Key  Indiana Archives of Folk and Primitive Music and the Wayne State Archives of Ethnomusicology  Tape I. See also New Tribes Mission  Tobite  Southeast Bolivia  March 18  1962  Paul Mason  Mary Key","@ATM1961SanPedro @Key1963MusicOfTheSiriono",NA,NA,"25675siri1273siri1273",NA,"siri1273",10,"siri1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-0.129212741651344,-0.0967780517671741,-0.124829631231394,-0.0832097562941494,-0.0320161086724412
547,4134,25675,0.0833333333333333,0.5,0.4,0,0,0,0.666666666666667,0.833333333333333,0,0.142857142857143,0,0,0.25,0.75,0,0,0.6,0.25,0.333333333333333,0,0.666666666666667,0,0,0.5,0,0.25,0.6,0.75,1,0.25,0.25,0.25,0,0,0,0,0,-15.53,-63.97,-12.02,-67.89,"South America","C South America","S Amazon Basin","N E Bolivian forests","Sirionó","Siriono; Miá; Chori; Ñiose; Qurungua; Tirinié; Yande","Tupian","Tupian Peoples","Amazon Indigenous Peoples","1961",10,NA,NA,NA,"Semi Arid Steppe Cold","BSk","HF-Prairie","Sirionó","Tupi-Guarani","Maweti-Guarani","Tupian","siri1273","Bolivia",NA,"Se1","Lowland Bolivia",187,"19300","wiki","The Sirianó Indians are a linguistically Tupian seminomadic group that have historically inhabited the tropical forests of Eastern Bolivia. Though the population has suffered from missionary efforts  government relocation  and disease  the musical traditions of the Sirianó have remained largely uninfluenced by surrounding Hispanic music.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnosrq @WikiSiriono  @Glottosiri1273",-16.5,-63.13,NA,NA,"Sirionó","San Pedro  Bolivia",NA,"0:00:18","T5401R59","T3097.6","Wood Face Colored Red","Topical Song","Song about the airplane","Hehe  male solo","Male Voice","Men","nan",NA,"Perry Priest; Anne Priest; Mary Key","1961","Previously Unpublished","San Pedro  S. E. Bolivia  1957-1961: Siriono  Baure  and Ayore. Summer Institute of Linguistics  Indiana University  Indiana University. ","The Archives of Traditional Music  Indiana University  Bloomington; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","M. Key 'Music of the Siriono' Ethnomusicology 7.1  Jan. '63. Send to A. L. by M. Key  Indiana Archives of Folk and Primitive Music and the Wayne State Archives of Ethnomusicology  Tape I. See also New Tribes Mission  Tobite  Southeast Bolivia  March 18  1962  Paul Mason  Mary Key","@ATM1961SanPedro @Key1963MusicOfTheSiriono",NA,NA,"25675siri1273siri1273",NA,"siri1273",10,"siri1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-0.0645755331223572,-0.105691476022196,-0.114354901338223,-0.129654911880417,-0.0271101104874772
548,4135,25675,0.0833333333333333,0.5,0.4,0,0,0,1,0.833333333333333,0,0.285714285714286,0,0,0.25,1,0,0,0.8,0.5,0.333333333333333,0,0.333333333333333,0.5,0,0.5,0,0.25,0.6,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,-15.53,-63.97,-12.02,-67.89,"South America","C South America","S Amazon Basin","N E Bolivian forests","Sirionó","Siriono; Miá; Chori; Ñiose; Qurungua; Tirinié; Yande","Tupian","Tupian Peoples","Amazon Indigenous Peoples","1961",10,NA,NA,NA,"Semi Arid Steppe Cold","BSk","HF-Prairie","Sirionó","Tupi-Guarani","Maweti-Guarani","Tupian","siri1273","Bolivia",NA,"Se1","Lowland Bolivia",187,"19300","wiki","The Sirianó Indians are a linguistically Tupian seminomadic group that have historically inhabited the tropical forests of Eastern Bolivia. Though the population has suffered from missionary efforts  government relocation  and disease  the musical traditions of the Sirianó have remained largely uninfluenced by surrounding Hispanic music.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnosrq @WikiSiriono  @Glottosiri1273",-16.5,-63.13,NA,NA,"Sirionó","San Pedro  Bolivia",NA,"0:00:39","T5401R60","T3097.7","You Came from Far Away Across the Pampa","Place Of Origin Song","nan","Pablo  male solo","Male Voice","Men","nan",NA,"Perry Priest; Anne Priest; Mary Key","1961","Previously Unpublished","San Pedro  S. E. Bolivia  1957-1961: Siriono  Baure  and Ayore. Summer Institute of Linguistics  Indiana University  Indiana University. ","The Archives of Traditional Music  Indiana University  Bloomington; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","M. Key 'Music of the Siriono' Ethnomusicology 7.1  Jan. '63. Send to A. L. by M. Key  Indiana Archives of Folk and Primitive Music and the Wayne State Archives of Ethnomusicology  Tape I. See also New Tribes Mission  Tobite  Southeast Bolivia  March 18  1962  Paul Mason  Mary Key","@ATM1961SanPedro @Key1963MusicOfTheSiriono",NA,NA,"25675siri1273siri1273",NA,"siri1273",10,"siri1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-0.075972639456549,-0.112044845085567,-0.160773743320542,-0.0773773800771557,-0.0383535245424413
549,4136,25675,0.0833333333333333,0.5,0.4,0,0,0,0.666666666666667,0.833333333333333,0,0,0,0,0.25,0.75,0,0,0.6,0.5,0,0,0.333333333333333,1,0,0.5,0.5,0.25,0.6,0.75,0.5,0.25,0.25,0.25,0,0,0,0,0,-15.53,-63.97,-12.02,-67.89,"South America","C South America","S Amazon Basin","N E Bolivian forests","Sirionó","Siriono; Miá; Chori; Ñiose; Qurungua; Tirinié; Yande","Tupian","Tupian Peoples","Amazon Indigenous Peoples","1961",10,NA,NA,NA,"Semi Arid Steppe Cold","BSk","HF-Prairie","Sirionó","Tupi-Guarani","Maweti-Guarani","Tupian","siri1273","Bolivia",NA,"Se1","Lowland Bolivia",187,"19300","wiki","The Sirianó Indians are a linguistically Tupian seminomadic group that have historically inhabited the tropical forests of Eastern Bolivia. Though the population has suffered from missionary efforts  government relocation  and disease  the musical traditions of the Sirianó have remained largely uninfluenced by surrounding Hispanic music.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap  @Ethnosrq @WikiSiriono  @Glottosiri1273",-16.5,-63.13,NA,NA,"Sirionó","San Pedro  Bolivia",NA,"0:00:35","T5401R61","T3097.8A","Clothes","Topical Song","nan","Simona  female solo","Female Voice","Women","nan",NA,"Perry Priest; Anne Priest; Mary Key","1961","Previously Unpublished","San Pedro  S. E. Bolivia  1957-1961: Siriono  Baure  and Ayore. Summer Institute of Linguistics  Indiana University  Indiana University. ","The Archives of Traditional Music  Indiana University  Bloomington; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","M. Key 'Music of the Siriono' Ethnomusicology 7.1  Jan. '63. Send to A. L. by M. Key  Indiana Archives of Folk and Primitive Music and the Wayne State Archives of Ethnomusicology  Tape I. See also New Tribes Mission  Tobite  Southeast Bolivia  March 18  1962  Paul Mason  Mary Key","@ATM1961SanPedro @Key1963MusicOfTheSiriono",NA,NA,"25675siri1273siri1273",NA,"siri1273",10,"siri1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-0.0975495145391619,0.0082127759958099,-0.0780731880908277,-0.093908062193517,-0.0228767411003797
